round,draw_date,draw_datetime_used,draw_location_name,station_id,station_name,temp_at_draw,humidity_at_draw,wind_at_draw,pressure_at_draw,snow_at_draw,precip_1h,precip_6h,precip_24h,daily_tavg,daily_tmin,daily_tmax,daily_precip_mm,is_raining,is_snowing,temp_bin,humidity_bin
934,2020-10-24,2020-10-24 20:35:00,MBC Studio,108,Seoul ASOS,10.3,57.0,1.0,1009.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
935,2020-10-31,2020-10-31 20:35:00,MBC Studio,108,Seoul ASOS,14.9,58.0,2.7,1011.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
936,2020-11-07,2020-11-07 20:35:00,MBC Studio,108,Seoul ASOS,13.1,67.0,2.7,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
937,2020-11-14,2020-11-14 20:35:00,MBC Studio,108,Seoul ASOS,12.8,60.0,1.8,1018.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
938,2020-11-21,2020-11-21 20:35:00,MBC Studio,108,Seoul ASOS,9.6,65.0,1.2,1012.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
939,2020-11-28,2020-11-28 20:35:00,MBC Studio,108,Seoul ASOS,-1.0,53.0,4.2,1018.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
940,2020-12-05,2020-12-05 20:35:00,MBC Studio,108,Seoul ASOS,1.8,66.0,1.0,1019.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
941,2020-12-12,2020-12-12 20:35:00,MBC Studio,108,Seoul ASOS,1.4,52.0,0.8,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
942,2020-12-19,2020-12-19 20:35:00,MBC Studio,108,Seoul ASOS,-3.2,48.0,1.5,1021.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
943,2020-12-26,2020-12-26 20:35:00,MBC Studio,108,Seoul ASOS,2.3,67.0,1.4,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
944,2021-01-02,2021-01-02 20:35:00,MBC Studio,108,Seoul ASOS,-5.0,39.0,2.3,1020.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
945,2021-01-09,2021-01-09 20:35:00,MBC Studio,108,Seoul ASOS,-10.9,53.0,2.9,1015.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
946,2021-01-16,2021-01-16 20:35:00,MBC Studio,108,Seoul ASOS,-6.4,45.0,2.9,1017.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
947,2021-01-23,2021-01-23 20:35:00,MBC Studio,108,Seoul ASOS,7.1,61.0,4.9,1011.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
948,2021-01-30,2021-01-30 20:35:00,MBC Studio,108,Seoul ASOS,0.1,61.0,1.6,1017.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
949,2021-02-06,2021-02-06 20:35:00,MBC Studio,108,Seoul ASOS,7.8,83.0,2.5,1004.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
950,2021-02-13,2021-02-13 20:35:00,MBC Studio,108,Seoul ASOS,8.4,45.0,1.1,1012.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
951,2021-02-20,2021-02-20 20:35:00,MBC Studio,108,Seoul ASOS,8.1,38.0,0.9,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
952,2021-02-27,2021-02-27 20:35:00,MBC Studio,108,Seoul ASOS,10.3,43.0,2.5,1018.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
953,2021-03-06,2021-03-06 20:35:00,MBC Studio,108,Seoul ASOS,4.0,62.0,4.3,1018.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
954,2021-03-13,2021-03-13 20:35:00,MBC Studio,108,Seoul ASOS,9.6,64.0,3.0,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
955,2021-03-20,2021-03-20 20:35:00,MBC Studio,108,Seoul ASOS,8.3,92.0,3.2,1002.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
956,2021-03-27,2021-03-27 20:35:00,MBC Studio,108,Seoul ASOS,11.7,99.0,2.4,994.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
957,2021-04-03,2021-04-03 20:35:00,MBC Studio,108,Seoul ASOS,12.5,94.0,5.4,999.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
958,2021-04-10,2021-04-10 20:35:00,MBC Studio,108,Seoul ASOS,11.8,55.0,2.1,1020.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
959,2021-04-17,2021-04-17 20:35:00,MBC Studio,108,Seoul ASOS,9.0,54.0,3.2,1003.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
960,2021-04-24,2021-04-24 20:35:00,MBC Studio,108,Seoul ASOS,17.8,55.0,2.2,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
961,2021-05-01,2021-05-01 20:35:00,MBC Studio,108,Seoul ASOS,9.2,87.0,1.5,998.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
962,2021-05-08,2021-05-08 20:35:00,MBC Studio,108,Seoul ASOS,13.4,83.0,2.6,993.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
963,2021-05-15,2021-05-15 20:35:00,MBC Studio,108,Seoul ASOS,20.8,95.0,1.7,995.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
964,2021-05-22,2021-05-22 20:35:00,MBC Studio,108,Seoul ASOS,18.3,67.0,1.2,1001.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
965,2021-05-29,2021-05-29 20:35:00,MBC Studio,108,Seoul ASOS,14.4,85.0,2.1,999.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
966,2021-06-05,2021-06-05 20:35:00,MBC Studio,108,Seoul ASOS,21.1,65.0,3.3,992.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
967,2021-06-12,2021-06-12 20:35:00,MBC Studio,108,Seoul ASOS,25.8,73.0,2.3,999.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
968,2021-06-19,2021-06-19 20:35:00,MBC Studio,108,Seoul ASOS,22.6,72.0,2.1,991.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
969,2021-06-26,2021-06-26 20:35:00,MBC Studio,108,Seoul ASOS,22.7,77.0,2.3,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
970,2021-07-03,2021-07-03 20:35:00,MBC Studio,108,Seoul ASOS,19.8,100.0,4.7,993.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
971,2021-07-10,2021-07-10 20:35:00,MBC Studio,108,Seoul ASOS,26.2,81.0,2.4,998.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
972,2021-07-17,2021-07-17 20:35:00,MBC Studio,108,Seoul ASOS,29.6,60.0,3.5,1001.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
973,2021-07-24,2021-07-24 20:35:00,MBC Studio,108,Seoul ASOS,31.6,58.0,0.4,997.6,-9.0,0.0,0.0,0.0,,,,,False,False,hot,moderate
974,2021-07-31,2021-07-31 20:35:00,MBC Studio,108,Seoul ASOS,28.7,65.0,2.0,990.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
975,2021-08-07,2021-08-07 20:35:00,MBC Studio,108,Seoul ASOS,28.6,63.0,2.3,993.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
976,2021-08-14,2021-08-14 20:35:00,MBC Studio,108,Seoul ASOS,25.2,62.0,4.2,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
977,2021-08-21,2021-08-21 20:35:00,MBC Studio,108,Seoul ASOS,23.3,93.0,3.9,992.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
978,2021-08-28,2021-08-28 20:35:00,MBC Studio,108,Seoul ASOS,23.9,80.0,1.5,1004.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
979,2021-09-04,2021-09-04 20:35:00,MBC Studio,108,Seoul ASOS,23.3,53.0,2.2,1006.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
980,2021-09-11,2021-09-11 20:35:00,MBC Studio,108,Seoul ASOS,23.9,70.0,1.8,1003.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
981,2021-09-18,2021-09-18 20:35:00,MBC Studio,108,Seoul ASOS,24.1,70.0,0.8,1005.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
982,2021-09-25,2021-09-25 20:35:00,MBC Studio,108,Seoul ASOS,21.5,74.0,2.1,1012.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
983,2021-10-02,2021-10-02 20:35:00,MBC Studio,108,Seoul ASOS,20.8,77.0,0.3,1005.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
984,2021-10-09,2021-10-09 20:35:00,MBC Studio,108,Seoul ASOS,21.3,84.0,2.0,1010.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
985,2021-10-16,2021-10-16 20:35:00,MBC Studio,108,Seoul ASOS,5.5,44.0,2.7,1016.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
986,2021-10-23,2021-10-23 20:35:00,MBC Studio,108,Seoul ASOS,10.7,59.0,1.5,1017.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
987,2021-10-30,2021-10-30 20:35:00,MBC Studio,108,Seoul ASOS,13.5,66.0,0.9,1013.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
988,2021-11-06,2021-11-06 20:35:00,MBC Studio,108,Seoul ASOS,14.2,56.0,0.8,1011.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
989,2021-11-13,2021-11-13 20:35:00,MBC Studio,108,Seoul ASOS,9.4,73.0,0.0,1007.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
990,2021-11-20,2021-11-20 20:35:00,MBC Studio,108,Seoul ASOS,9.8,77.0,1.3,1011.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
991,2021-11-27,2021-11-27 20:35:00,MBC Studio,108,Seoul ASOS,3.1,54.0,0.9,1025.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
992,2021-12-04,2021-12-04 20:35:00,MBC Studio,108,Seoul ASOS,1.6,46.0,1.6,1017.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
993,2021-12-11,2021-12-11 20:35:00,MBC Studio,108,Seoul ASOS,5.0,82.0,1.9,1014.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
994,2021-12-18,2021-12-18 20:35:00,MBC Studio,108,Seoul ASOS,-4.5,91.0,2.2,1009.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,very_humid
995,2021-12-25,2021-12-25 20:35:00,MBC Studio,108,Seoul ASOS,-13.7,47.0,2.0,1023.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
996,2022-01-01,2022-01-01 20:35:00,MBC Studio,108,Seoul ASOS,-2.4,49.0,2.1,1017.5,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
997,2022-01-08,2022-01-08 20:35:00,MBC Studio,108,Seoul ASOS,3.4,77.0,1.3,1011.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
998,2022-01-15,2022-01-15 20:35:00,MBC Studio,108,Seoul ASOS,1.3,51.0,1.1,1011.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
999,2022-01-22,2022-01-22 20:35:00,MBC Studio,108,Seoul ASOS,1.2,45.0,1.9,1014.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1000,2022-01-29,2022-01-29 20:35:00,MBC Studio,108,Seoul ASOS,-2.7,54.0,1.2,1010.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1001,2022-02-05,2022-02-05 20:35:00,MBC Studio,108,Seoul ASOS,-7.0,52.0,1.2,1016.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1002,2022-02-12,2022-02-12 20:35:00,MBC Studio,108,Seoul ASOS,4.9,35.0,2.3,1012.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1003,2022-02-19,2022-02-19 20:35:00,MBC Studio,108,Seoul ASOS,-4.1,46.0,5.0,1012.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1004,2022-02-26,2022-02-26 20:35:00,MBC Studio,108,Seoul ASOS,4.6,86.0,4.2,1003.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
1005,2022-03-05,2022-03-05 20:35:00,MBC Studio,108,Seoul ASOS,0.7,40.0,3.3,1008.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1006,2022-03-12,2022-03-12 20:35:00,MBC Studio,108,Seoul ASOS,13.7,92.0,4.0,1001.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1007,2022-03-19,2022-03-19 20:35:00,MBC Studio,108,Seoul ASOS,4.5,74.0,3.1,1003.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1008,2022-03-26,2022-03-26 20:35:00,MBC Studio,108,Seoul ASOS,11.6,57.0,2.9,998.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1009,2022-04-02,2022-04-02 20:35:00,MBC Studio,108,Seoul ASOS,7.3,56.0,2.2,1016.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1010,2022-04-09,2022-04-09 20:35:00,MBC Studio,108,Seoul ASOS,18.1,46.0,3.6,1005.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1011,2022-04-16,2022-04-16 20:35:00,MBC Studio,108,Seoul ASOS,12.7,45.0,2.1,1006.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1012,2022-04-23,2022-04-23 20:35:00,MBC Studio,108,Seoul ASOS,19.3,44.0,1.4,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1013,2022-04-30,2022-04-30 20:35:00,MBC Studio,108,Seoul ASOS,11.7,83.0,2.4,1005.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1014,2022-05-07,2022-05-07 20:35:00,MBC Studio,108,Seoul ASOS,18.3,32.0,4.1,1007.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1015,2022-05-14,2022-05-14 20:35:00,MBC Studio,108,Seoul ASOS,14.8,45.0,2.8,1004.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1016,2022-05-21,2022-05-21 20:35:00,MBC Studio,108,Seoul ASOS,17.9,79.0,2.8,997.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1017,2022-05-28,2022-05-28 20:35:00,MBC Studio,108,Seoul ASOS,23.0,42.0,2.4,996.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
1018,2022-06-04,2022-06-04 20:35:00,MBC Studio,108,Seoul ASOS,26.7,53.0,1.9,997.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
1019,2022-06-11,2022-06-11 20:35:00,MBC Studio,108,Seoul ASOS,25.3,56.0,3.0,1001.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
1020,2022-06-18,2022-06-18 20:35:00,MBC Studio,108,Seoul ASOS,22.9,80.0,1.1,997.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1021,2022-06-25,2022-06-25 20:35:00,MBC Studio,108,Seoul ASOS,26.6,81.0,4.1,995.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1022,2022-07-02,2022-07-02 20:35:00,MBC Studio,108,Seoul ASOS,29.2,72.0,2.0,1000.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1023,2022-07-09,2022-07-09 20:35:00,MBC Studio,108,Seoul ASOS,27.6,77.0,1.3,993.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1024,2022-07-16,2022-07-16 20:35:00,MBC Studio,108,Seoul ASOS,24.1,87.0,0.8,989.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1025,2022-07-23,2022-07-23 20:35:00,MBC Studio,108,Seoul ASOS,23.7,90.0,2.4,993.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1026,2022-07-30,2022-07-30 20:35:00,MBC Studio,108,Seoul ASOS,30.0,73.0,2.2,998.3,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
1027,2022-08-06,2022-08-06 20:35:00,MBC Studio,108,Seoul ASOS,29.0,86.0,0.7,996.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1028,2022-08-13,2022-08-13 20:35:00,MBC Studio,108,Seoul ASOS,26.3,86.0,1.4,996.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1029,2022-08-20,2022-08-20 20:35:00,MBC Studio,108,Seoul ASOS,27.9,79.0,1.5,993.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1030,2022-08-27,2022-08-27 20:35:00,MBC Studio,108,Seoul ASOS,21.2,61.0,2.7,1002.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1031,2022-09-03,2022-09-03 20:35:00,MBC Studio,108,Seoul ASOS,24.4,67.0,3.2,1004.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1032,2022-09-10,2022-09-10 20:35:00,MBC Studio,108,Seoul ASOS,24.5,61.0,3.0,1006.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1033,2022-09-17,2022-09-17 20:35:00,MBC Studio,108,Seoul ASOS,25.7,81.0,1.5,997.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1034,2022-09-24,2022-09-24 20:35:00,MBC Studio,108,Seoul ASOS,19.3,74.0,0.3,1006.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1035,2022-10-01,2022-10-01 20:35:00,MBC Studio,108,Seoul ASOS,21.7,60.0,0.6,1007.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1036,2022-10-08,2022-10-08 20:35:00,MBC Studio,108,Seoul ASOS,15.4,65.0,1.6,1013.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1037,2022-10-15,2022-10-15 20:35:00,MBC Studio,108,Seoul ASOS,18.4,67.0,1.9,1008.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1038,2022-10-22,2022-10-22 20:35:00,MBC Studio,108,Seoul ASOS,15.4,84.0,1.7,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1039,2022-10-29,2022-10-29 20:35:00,MBC Studio,108,Seoul ASOS,14.4,67.0,1.3,1014.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1040,2022-11-05,2022-11-05 20:35:00,MBC Studio,108,Seoul ASOS,7.4,63.0,0.3,1014.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1041,2022-11-12,2022-11-12 20:35:00,MBC Studio,108,Seoul ASOS,18.2,100.0,3.2,999.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1042,2022-11-19,2022-11-19 20:35:00,MBC Studio,108,Seoul ASOS,12.9,52.0,1.2,1010.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1043,2022-11-26,2022-11-26 20:35:00,MBC Studio,108,Seoul ASOS,2.8,46.0,1.6,1009.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1044,2022-12-03,2022-12-03 20:35:00,MBC Studio,108,Seoul ASOS,2.7,70.0,2.8,1015.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1045,2022-12-10,2022-12-10 20:35:00,MBC Studio,108,Seoul ASOS,2.6,44.0,1.4,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1046,2022-12-17,2022-12-17 20:35:00,MBC Studio,108,Seoul ASOS,-8.7,55.0,3.0,1014.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1047,2022-12-24,2022-12-24 20:35:00,MBC Studio,108,Seoul ASOS,-7.0,59.0,2.2,1011.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1048,2022-12-31,2022-12-31 20:35:00,MBC Studio,108,Seoul ASOS,-1.0,77.0,0.9,1018.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
1049,2023-01-07,2023-01-07 20:35:00,MBC Studio,108,Seoul ASOS,0.2,82.0,1.9,1012.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
1050,2023-01-14,2023-01-14 20:35:00,MBC Studio,108,Seoul ASOS,4.7,84.0,3.7,1006.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
1051,2023-01-21,2023-01-21 20:35:00,MBC Studio,108,Seoul ASOS,-2.8,59.0,2.8,1018.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
1052,2023-01-28,2023-01-28 20:35:00,MBC Studio,108,Seoul ASOS,-4.0,73.0,2.0,1011.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
1053,2023-02-04,2023-02-04 20:35:00,MBC Studio,108,Seoul ASOS,0.3,55.0,1.8,1014.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1054,2023-02-11,2023-02-11 20:35:00,MBC Studio,108,Seoul ASOS,3.0,71.0,1.5,1013.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1055,2023-02-18,2023-02-18 20:35:00,MBC Studio,108,Seoul ASOS,6.3,57.0,1.1,1006.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1056,2023-02-25,2023-02-25 20:35:00,MBC Studio,108,Seoul ASOS,0.7,40.0,3.4,1023.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1057,2023-03-04,2023-03-04 20:35:00,MBC Studio,108,Seoul ASOS,7.2,71.0,0.8,1018.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1058,2023-03-11,2023-03-11 20:35:00,MBC Studio,108,Seoul ASOS,14.2,54.0,2.4,1011.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1059,2023-03-18,2023-03-18 20:35:00,MBC Studio,108,Seoul ASOS,7.6,62.0,1.9,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
1060,2023-03-25,2023-03-25 20:35:00,MBC Studio,108,Seoul ASOS,12.2,66.0,2.6,1006.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1061,2023-04-01,2023-04-01 20:35:00,MBC Studio,108,Seoul ASOS,18.4,38.0,3.4,1004.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1062,2023-04-08,2023-04-08 20:35:00,MBC Studio,108,Seoul ASOS,8.8,52.0,3.5,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
1063,2023-04-15,2023-04-15 20:35:00,MBC Studio,108,Seoul ASOS,11.1,89.0,2.0,993.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1064,2023-04-22,2023-04-22 20:35:00,MBC Studio,108,Seoul ASOS,17.5,25.0,1.2,1009.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
1065,2023-04-29,2023-04-29 20:35:00,MBC Studio,108,Seoul ASOS,10.1,82.0,3.9,997.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1066,2023-05-06,2023-05-06 20:35:00,MBC Studio,108,Seoul ASOS,12.4,68.0,4.3,1000.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1067,2023-05-13,2023-05-13 20:35:00,MBC Studio,108,Seoul ASOS,17.6,55.0,2.1,1001.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
1068,2023-05-20,2023-05-20 20:35:00,MBC Studio,108,Seoul ASOS,18.5,78.0,2.5,1000.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
1069,2023-05-27,2023-05-27 20:35:00,MBC Studio,108,Seoul ASOS,18.8,99.0,1.8,1005.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
1070,2023-06-03,2023-06-03 20:35:00,MBC Studio,108,Seoul ASOS,21.2,57.0,2.8,998.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
1071,2023-06-10,2023-06-10 20:35:00,MBC Studio,108,Seoul ASOS,21.1,75.0,3.5,995.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1072,2023-06-17,2023-06-17 20:35:00,MBC Studio,108,Seoul ASOS,23.5,60.0,2.7,1001.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1073,2023-06-24,2023-06-24 20:35:00,MBC Studio,108,Seoul ASOS,26.8,71.0,2.6,1003.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1074,2023-07-01,2023-07-01 20:35:00,MBC Studio,108,Seoul ASOS,27.0,76.0,1.8,996.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1075,2023-07-08,2023-07-08 20:35:00,MBC Studio,108,Seoul ASOS,26.8,77.0,2.5,992.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1076,2023-07-15,2023-07-15 20:35:00,MBC Studio,108,Seoul ASOS,23.9,89.0,2.8,993.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1077,2023-07-22,2023-07-22 20:35:00,MBC Studio,108,Seoul ASOS,24.9,87.0,3.4,1000.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1078,2023-07-29,2023-07-29 20:35:00,MBC Studio,108,Seoul ASOS,28.2,70.0,1.8,1004.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1079,2023-08-05,2023-08-05 20:35:00,MBC Studio,108,Seoul ASOS,29.7,75.0,3.3,990.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1080,2023-08-12,2023-08-12 20:35:00,MBC Studio,108,Seoul ASOS,22.7,92.0,2.1,994.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1081,2023-08-19,2023-08-19 20:35:00,MBC Studio,108,Seoul ASOS,28.0,66.0,2.1,1000.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1082,2023-08-26,2023-08-26 20:35:00,MBC Studio,108,Seoul ASOS,26.1,70.0,2.0,999.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1083,2023-09-02,2023-09-02 20:35:00,MBC Studio,108,Seoul ASOS,25.9,58.0,1.2,1001.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
1084,2023-09-09,2023-09-09 20:35:00,MBC Studio,108,Seoul ASOS,25.9,64.0,0.8,1000.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1085,2023-09-16,2023-09-16 20:35:00,MBC Studio,108,Seoul ASOS,24.1,91.0,0.9,1000.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1086,2023-09-23,2023-09-23 20:35:00,MBC Studio,108,Seoul ASOS,22.0,64.0,4.3,1010.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
1087,2023-09-30,2023-09-30 20:35:00,MBC Studio,108,Seoul ASOS,20.1,80.0,2.7,999.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
1088,2023-10-07,2023-10-07 20:35:00,MBC Studio,108,Seoul ASOS,17.5,65.0,2.3,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
